active|birthdate|country|draftNumber|draftRound|draftYear|familyName|fromYear|givenName|greatest75|hasPlayedDLeague|hasPlayedGames|hasPlayedNba|height|id|jerseyNumber|playerCode|position|school|seasonsExperience|slug|teamId|toYear|weight
true|2001-01-06T06:00:00.000Z|USA|52|2|2020-01-01T00:00:00.000Z|Martin Jr.|2020-01-01T00:00:00.000Z|Kenyon|false|true|true|true|77|1630231|6|kenyon_martin_jr|Forward|IMG Academy (FL)|1|kenyon-martin-jr|1610612745|2021-01-01T00:00:00.000Z|215
true|1997-09-20T05:00:00.000Z|USA||||Knight|2020-01-01T00:00:00.000Z|Nathan|false|true|true|true|82|1630233|13|nathan_knight|Forward-Center|William & Mary|1|nathan-knight|1610612750|2021-01-01T00:00:00.000Z|253
true|1998-06-12T05:00:00.000Z|USA||||Forrest|2020-01-01T00:00:00.000Z|Trent|false|false|true|true|76|1630235|3|trent_forrest|Guard|Florida State|1|trent-forrest|1610612762|2021-01-01T00:00:00.000Z|210
true|1999-06-23T05:00:00.000Z|USA|38|2|2020-01-01T00:00:00.000Z|Lee|2020-01-01T00:00:00.000Z|Saben|false|true|true|true|74|1630240|38|saban_lee|Guard|Vanderbilt|1|saben-lee|1610612765|2021-01-01T00:00:00.000Z|183
true|1997-02-25T06:00:00.000Z|USA||||Queen|2021-01-01T00:00:00.000Z|Trevelin|false|true|true|true|78|1630243|21|trevelin_queen|Guard|New Mexico State|0|trevelin-queen|1610612745|2021-01-01T00:00:00.000Z|190
true|2000-01-17T06:00:00.000Z|USA|38|2|2021-01-01T00:00:00.000Z|Dosunmu|2021-01-01T00:00:00.000Z|Ayo|false|false|true|true|76|1630245|12|ayo_dosunmu|Guard|Illinois|0|ayo-dosunmu|1610612741|2021-01-01T00:00:00.000Z|200
true|2000-06-19T05:00:00.000Z|Czech Republic|37|2|2020-01-01T00:00:00.000Z|Krejci|2021-01-01T00:00:00.000Z|Vit|false|true|true|true|80|1630249|27|vit_krejci|Guard|Zaragoza|0|vit-krejci|1610612760|2021-01-01T00:00:00.000Z|195
true|1999-10-15T05:00:00.000Z|Montenegro|44|2|2020-01-01T00:00:00.000Z|Simonovic|2021-01-01T00:00:00.000Z|Marko|false|true|true|true|83|1630250|19|marko_simonovic|Center|Mega Basket|0|marko-simonovic|1610612741|2021-01-01T00:00:00.000Z|220
true|1995-10-28T05:00:00.000Z|USA||||Tate|2020-01-01T00:00:00.000Z|Jae'Sean|false|false|true|true|76|1630256|8|jaesean_tate|Forward|Ohio State|1|jaesean-tate|1610612745|2021-01-01T00:00:00.000Z|230
true|1992-10-17T05:00:00.000Z|USA||||Gill|2020-01-01T00:00:00.000Z|Anthony|false|false|true|true|79|1630264|16|anthony_gill|Forward|Virginia|1|anthony-gill|1610612764|2021-01-01T00:00:00.000Z|230
true|1991-03-23T06:00:00.000Z|Argentina||||Campazzo|2020-01-01T00:00:00.000Z|Facundo|false|false|true|true|70|1630267|7|facundo_campazzo|Guard|Murcia|1|facundo-campazzo|1610612743|2021-01-01T00:00:00.000Z|195
true|1997-12-21T06:00:00.000Z|USA||||Sneed|2021-01-01T00:00:00.000Z|Xavier|false|true|true|true|77|1630270||xavier_sneed|Forward|Kansas State|0|xavier-sneed|1610612762|2021-01-01T00:00:00.000Z|215
true|1997-01-28T06:00:00.000Z|USA||||Thomas|2020-01-01T00:00:00.000Z|Brodric|false|true|true|true|77|1630271|97|brodric_thomas|Guard|Truman State|1|brodric-thomas|1610612738|2021-01-01T00:00:00.000Z|185
true|2001-02-26T06:00:00.000Z|USA|47|2|2021-01-01T00:00:00.000Z|Johnson|2021-01-01T00:00:00.000Z|David|false|true|true|true|76|1630525|13|david_johnson|Guard|Louisville|0|david-johnson|1610612761|2021-01-01T00:00:00.000Z|203
true|2000-11-03T06:00:00.000Z|USA|32|2|2021-01-01T00:00:00.000Z|Robinson-Earl|2021-01-01T00:00:00.000Z|Jeremiah|false|true|true|true|80|1630526|50|tmp_jeremiah_robinson-earl|Forward|Villanova|0|jeremiah-robinson-earl|1610612760|2021-01-01T00:00:00.000Z|242
true|2001-11-28T06:00:00.000Z|USA|51|2|2021-01-01T00:00:00.000Z|Boston Jr.|2021-01-01T00:00:00.000Z|Brandon|false|true|true|true|78|1630527|4|brandon_boston_jr|Guard|Kentucky|0|brandon-boston-jr|1610612746|2021-01-01T00:00:00.000Z|188
true|2001-12-08T06:00:00.000Z|USA|24|1|2021-01-01T00:00:00.000Z|Christopher|2021-01-01T00:00:00.000Z|Josh|false|true|true|true|75|1630528|9|josh_christopher|Guard|Arizona State|0|josh-christopher|1610612745|2021-01-01T00:00:00.000Z|215
true|1998-10-06T05:00:00.000Z|USA|35|2|2021-01-01T00:00:00.000Z|Jones|2021-01-01T00:00:00.000Z|Herbert|false|false|true|true|79|1630529|5|herbert_jones|Forward|Alabama|0|herbert-jones|1610612740|2021-01-01T00:00:00.000Z|206
true|2000-06-18T05:00:00.000Z|USA|17|1|2021-01-01T00:00:00.000Z|Murphy III|2021-01-01T00:00:00.000Z|Trey|false|true|true|true|80|1630530|25|trey_murphy_iii|Forward|Virginia|0|trey-murphy-iii|1610612740|2021-01-01T00:00:00.000Z|206
true|2002-09-25T05:00:00.000Z|USA|28|1|2021-01-01T00:00:00.000Z|Springer|2021-01-01T00:00:00.000Z|Jaden|false|true|true|true|76|1630531|11|jaden_springer|Guard|Tennessee|0|jaden-springer|1610612755|2021-01-01T00:00:00.000Z|202
true|2001-08-27T05:00:00.000Z|Germany|8|1|2021-01-01T00:00:00.000Z|Wagner|2021-01-01T00:00:00.000Z|Franz|false|false|true|true|82|1630532|22|franz_wagner|Forward|Michigan|0|franz-wagner|1610612753|2021-01-01T00:00:00.000Z|220
true|2001-09-12T05:00:00.000Z|USA|10|1|2021-01-01T00:00:00.000Z|Williams|2021-01-01T00:00:00.000Z|Ziaire|false|false|true|true|81|1630533|8|ziaire_williams|Forward|Stanford|0|ziaire-williams|1610612763|2021-01-01T00:00:00.000Z|185
true|2001-09-01T05:00:00.000Z|USA|43|2|2021-01-01T00:00:00.000Z|Brown III|2021-01-01T00:00:00.000Z|Greg|false|false|true|true|79|1630535|4|greg_brown_iii|Forward|Texas-Austin|0|greg-brown-iii|1610612757|2021-01-01T00:00:00.000Z|206
true|2001-06-11T05:00:00.000Z|USA|48|2|2021-01-01T00:00:00.000Z|Cooper|2021-01-01T00:00:00.000Z|Sharife|false|true|true|true|73|1630536|2|sharife_cooper|Guard|Auburn|0|sharife-cooper|1610612737|2021-01-01T00:00:00.000Z|176
true|1997-06-13T05:00:00.000Z|Dominican Republic|13|1|2021-01-01T00:00:00.000Z|Duarte|2021-01-01T00:00:00.000Z|Chris|false|false|true|true|77|1630537|3|chris_duarte|Guard|Oregon|0|chris-duarte|1610612754|2021-01-01T00:00:00.000Z|190
true|2000-09-14T05:00:00.000Z|USA|26|1|2021-01-01T00:00:00.000Z|Hyland|2021-01-01T00:00:00.000Z|Bones|false|false|true|true|74|1630538|3|nahshon_hyland|Guard|Virginia Commonwealth|0|bones-hyland|1610612743|2021-01-01T00:00:00.000Z|169
true|2001-01-19T06:00:00.000Z|Bahamas|19|1|2021-01-01T00:00:00.000Z|Jones|2021-01-01T00:00:00.000Z|Kai|false|true|true|true|82|1630539|23|kai_jones|Center-Forward|Texas-Austin|0|kai-jones|1610612766|2021-01-01T00:00:00.000Z|221
true|2000-09-08T05:00:00.000Z|USA|36|2|2021-01-01T00:00:00.000Z|McBride|2021-01-01T00:00:00.000Z|Miles|false|true|true|true|73|1630540|2|miles_mcbride|Guard|West Virginia|0|miles-mcbride|1610612752|2021-01-01T00:00:00.000Z|195
true|2002-05-31T05:00:00.000Z|USA|14|1|2021-01-01T00:00:00.000Z|Moody|2021-01-01T00:00:00.000Z|Moses|false|true|true|true|77|1630541|4|moses_moody|Guard|Arkansas|0|moses-moody|1610612744|2021-01-01T00:00:00.000Z|211
true|2002-01-10T06:00:00.000Z|USA|22|1|2021-01-01T00:00:00.000Z|Jackson|2021-01-01T00:00:00.000Z|Isaiah|false|true|true|true|82|1630543|23|tmp_isaiah_jackson|Forward|Kentucky|0|isaiah-jackson|1610612754|2021-01-01T00:00:00.000Z|205
true|2001-02-03T06:00:00.000Z|USA|18|1|2021-01-01T00:00:00.000Z|Mann|2021-01-01T00:00:00.000Z|Tre|false|true|true|true|75|1630544|23|tre_mann|Guard|Florida|0|tre-mann|1610612760|2021-01-01T00:00:00.000Z|178
true|2000-09-18T05:00:00.000Z|USA|11|1|2021-01-01T00:00:00.000Z|Bouknight|2021-01-01T00:00:00.000Z|James|false|true|true|true|76|1630547|5|james_bouknight|Guard|Connecticut|0|james-bouknight|1610612766|2021-01-01T00:00:00.000Z|190
true|2001-11-06T06:00:00.000Z|USA|29|1|2021-01-01T00:00:00.000Z|Sharpe|2021-01-01T00:00:00.000Z|Day'Ron|false|true|true|true|81|1630549|20|dayron_sharpe|Forward|North Carolina|0|dayron-sharpe|1610612751|2021-01-01T00:00:00.000Z|265
true|2002-08-26T05:00:00.000Z|USA|37|2|2021-01-01T00:00:00.000Z|Thor|2021-01-01T00:00:00.000Z|JT|false|true|true|true|81|1630550|21|jt_thor|Forward|Auburn|0|jt-thor|1610612766|2021-01-01T00:00:00.000Z|203
true|2001-06-29T05:00:00.000Z|USA||||Champagnie|2021-01-01T00:00:00.000Z|Justin|false|true|true|true|78|1630551|11|justin_champagnie|Guard-Forward|Pittsburgh|0|justin-champagnie|1610612761|2021-01-01T00:00:00.000Z|206
true|2001-12-18T06:00:00.000Z|USA|20|1|2021-01-01T00:00:00.000Z|Johnson|2021-01-01T00:00:00.000Z|Jalen|false|true|true|true|80|1630552|1|jalen_johnson|Forward|Duke|0|jalen-johnson|1610612737|2021-01-01T00:00:00.000Z|219
true|2002-03-10T06:00:00.000Z|USA|21|1|2021-01-01T00:00:00.000Z|Johnson|2021-01-01T00:00:00.000Z|Keon|false|true|true|true|76|1630553|45|keon_johnson|Guard|Tennessee|0|keon-johnson|1610612757|2021-01-01T00:00:00.000Z|185
true|1999-08-10T05:00:00.000Z|USA|33|2|2021-01-01T00:00:00.000Z|Preston|2021-01-01T00:00:00.000Z|Jason|false|false|false|false|75|1630554|17|jason_preston|Guard|Ohio|0|jason-preston|1610612746|2021-01-01T00:00:00.000Z|181
true|2000-03-05T06:00:00.000Z|France||||Ayayi|2021-01-01T00:00:00.000Z|Joel|false|true|true|true|76|1630555|17|joel_ayayi|Guard|Gonzaga|0|joel-ayayi|1610612764|2021-01-01T00:00:00.000Z|180
true|2000-08-09T05:00:00.000Z|USA|44|2|2021-01-01T00:00:00.000Z|Edwards|2021-01-01T00:00:00.000Z|Kessler|false|true|true|true|79|1630556|14|kessler_edwards|Forward|Pepperdine|0|kessler-edwards|1610612751|2021-01-01T00:00:00.000Z|203
true|1999-03-03T06:00:00.000Z|USA|15|1|2021-01-01T00:00:00.000Z|Kispert|2021-01-01T00:00:00.000Z|Corey|false|false|true|true|78|1630557|24|corey_kispert|Forward|Gonzaga|0|corey-kispert|1610612764|2021-01-01T00:00:00.000Z|224
true|1998-09-05T05:00:00.000Z|USA|9|1|2021-01-01T00:00:00.000Z|Mitchell|2021-01-01T00:00:00.000Z|Davion|false|false|true|true|72|1630558|15|davion_mitchell|Guard|Baylor|0|davion-mitchell|1610612758|2021-01-01T00:00:00.000Z|202
true|1998-05-29T05:00:00.000Z|USA||||Reaves|2021-01-01T00:00:00.000Z|Austin|false|false|true|true|77|1630559|15|austin_reaves|Guard|Oklahoma|0|austin-reaves|1610612747|2021-01-01T00:00:00.000Z|197
true|2001-10-13T05:00:00.000Z|Japan|27|1|2021-01-01T00:00:00.000Z|Thomas|2021-01-01T00:00:00.000Z|Cam|false|true|true|true|75|1630560|24|cam_thomas|Guard|Louisiana State|0|cam-thomas|1610612751|2021-01-01T00:00:00.000Z|210
true|1999-10-13T05:00:00.000Z|USA||||Duke Jr.|2021-01-01T00:00:00.000Z|David|false|true|true|true|76|1630561|6|david_duke_jr|Guard|Providence|0|david-duke-jr|1610612751|2021-01-01T00:00:00.000Z|204
true|2002-12-24T06:00:00.000Z|Canada|12|1|2021-01-01T00:00:00.000Z|Primo|2021-01-01T00:00:00.000Z|Joshua|false|true|true|true|76|1630563|11|joshua_primo|Guard|Alabama|0|joshua-primo|1610612759|2021-01-01T00:00:00.000Z|189
true|2001-08-01T05:00:00.000Z|USA|4|1|2021-01-01T00:00:00.000Z|Barnes|2021-01-01T00:00:00.000Z|Scottie|false|false|true|true|79|1630567|4|scottie_barnes|Forward|Florida State|0|scottie-barnes|1610612761|2021-01-01T00:00:00.000Z|225
true|1998-12-27T06:00:00.000Z|USA|52|2|2021-01-01T00:00:00.000Z|Garza|2021-01-01T00:00:00.000Z|Luka|false|true|true|true|82|1630568|55|luka_garza|Center|Iowa|0|luka-garza|1610612765|2021-01-01T00:00:00.000Z|243
true|2000-11-09T06:00:00.000Z|USA||||Watford|2021-01-01T00:00:00.000Z|Trendon|false|false|true|true|80|1630570|2|trendon_watford|Forward|Louisiana State|0|trendon-watford|1610612757|2021-01-01T00:00:00.000Z|237
true|1999-05-23T05:00:00.000Z|Georgia|54|2|2021-01-01T00:00:00.000Z|Mamukelashvili|2021-01-01T00:00:00.000Z|Sandro|false|true|true|true|81|1630572|54|sandro_mamukelashvili|Forward-Center|Seton Hall|0|sandro-mamukelashvili|1610612749|2021-01-01T00:00:00.000Z|240
true|1997-12-08T06:00:00.000Z|USA||||Hauser|2021-01-01T00:00:00.000Z|Sam|false|true|true|true|79|1630573|30|sam_hauser|Forward|Virginia|0|sam-hauser|1610612738|2021-01-01T00:00:00.000Z|217
true|2000-03-12T06:00:00.000Z|USA|56|2|2021-01-01T00:00:00.000Z|Lewis|2021-01-01T00:00:00.000Z|Scottie|false|true|true|true|77|1630575|16|tmp_scottie_lewis|Guard|Florida|0|scottie-lewis|1610612766|2021-01-01T00:00:00.000Z|185
true|2002-07-25T05:00:00.000Z|Turkey|16|1|2021-01-01T00:00:00.000Z|Sengun|2021-01-01T00:00:00.000Z|Alperen|false|false|true|true|82|1630578|28|alperen_sengun|Center|Besiktas|0|alperen-sengun|1610612745|2021-01-01T00:00:00.000Z|243
true|1998-10-20T05:00:00.000Z|USA|58|2|2021-01-01T00:00:00.000Z|Sims|2021-01-01T00:00:00.000Z|Jericho|false|true|true|true|81|1630579|45|jericho_sims|Center|Texas-Austin|0|jericho-sims|1610612752|2021-01-01T00:00:00.000Z|250
true|1999-08-23T05:00:00.000Z|USA|41|2|2021-01-01T00:00:00.000Z|Wieskamp|2021-01-01T00:00:00.000Z|Joe|false|true|true|true|78|1630580|15|joe_wieskamp|Guard-Forward|Iowa|0|joe-wieskamp|1610612759|2021-01-01T00:00:00.000Z|205
true|2002-10-10T05:00:00.000Z|Australia|6|1|2021-01-01T00:00:00.000Z|Giddey|2021-01-01T00:00:00.000Z|Josh|false|false|true|true|80|1630581|3|josh_giddey|Guard|NBA Global Academy|0|josh-giddey|1610612760|2021-01-01T00:00:00.000Z|205
true|1999-05-07T05:00:00.000Z|France||||Pons|2021-01-01T00:00:00.000Z|Yves|false|true|true|true|77|1630582|5|yves_pons|Forward|Tennessee|0|yves-pons|1610612763|2021-01-01T00:00:00.000Z|206
true|2001-01-10T06:00:00.000Z|Spain|30|1|2021-01-01T00:00:00.000Z|Aldama|2021-01-01T00:00:00.000Z|Santi|false|true|true|true|83|1630583|7|santi_aldama|Forward-Center|Loyola-Maryland|0|santi-aldama|1610612763|2021-01-01T00:00:00.000Z|215
true|2002-03-09T06:00:00.000Z|Spain|23|1|2021-01-01T00:00:00.000Z|Garuba|2021-01-01T00:00:00.000Z|Usman|false|true|true|true|80|1630586|16|usman_garuba|Forward|Real Madrid|0|usman-garuba|1610612745|2021-01-01T00:00:00.000Z|229
true|1998-07-28T05:00:00.000Z|USA|42|2|2021-01-01T00:00:00.000Z|Livers|2021-01-01T00:00:00.000Z|Isaiah|false|true|true|true|78|1630587|12|isaiah_livers|Forward|Michigan|0|isaiah-livers|1610612765|2021-01-01T00:00:00.000Z|232
true|2001-06-03T05:00:00.000Z|USA|5|1|2021-01-01T00:00:00.000Z|Suggs|2021-01-01T00:00:00.000Z|Jalen|false|false|true|true|77|1630591|4|jalen_suggs|Guard|Gonzaga|0|jalen-suggs|1610612753|2021-01-01T00:00:00.000Z|205
true|1998-10-25T05:00:00.000Z|USA||||Wright IV|2021-01-01T00:00:00.000Z|McKinley|false|true|true|true|71|1630593|25|mckinley_wright_iv|Guard|Colorado|0|mckinley-wright-iv|1610612750|2021-01-01T00:00:00.000Z|192
true|2001-09-25T05:00:00.000Z|USA|1|1|2021-01-01T00:00:00.000Z|Cunningham|2021-01-01T00:00:00.000Z|Cade|false|false|true|true|78|1630595|2|cade_cunningham|Guard|Oklahoma State|0|cade-cunningham|1610612765|2021-01-01T00:00:00.000Z|220
true|2001-06-18T05:00:00.000Z|USA|3|1|2021-01-01T00:00:00.000Z|Mobley|2021-01-01T00:00:00.000Z|Evan|false|false|true|true|83|1630596|4|evan_mobley|Center|Southern California|0|evan-mobley|1610612739|2021-01-01T00:00:00.000Z|215
true|1999-01-02T06:00:00.000Z|USA|55|2|2021-01-01T00:00:00.000Z|Wiggins|2021-01-01T00:00:00.000Z|Aaron|false|true|true|true|76|1630598|21|aaron_wiggins|Guard|Maryland|0|aaron-wiggins|1610612760|2021-01-01T00:00:00.000Z|190
true|1999-06-03T05:00:00.000Z|USA||||Smart|2021-01-01T00:00:00.000Z|Javonte|false|true|true|true|76|1630606|15|javonte_smart|Guard|Louisiana State|0|javonte-smart|1610612748|2021-01-01T00:00:00.000Z|205
true|1999-12-24T06:00:00.000Z|USA||||Smith|2021-01-01T00:00:00.000Z|Chris|false|true|false|false|81|1630607|0|tmp_chris_smith|Forward|UCLA|0|chris-smith|1610612765|2021-01-01T00:00:00.000Z|215
true|1999-03-22T06:00:00.000Z|USA||||Nembhard Jr.|2021-01-01T00:00:00.000Z|RJ|false|true|true|true|76|1630612|5|rj_nembhard_jr|Guard|TCU|0|rj-nembhard-jr|1610612739|2021-01-01T00:00:00.000Z|200
true|2000-03-24T06:00:00.000Z|Germany||||Washington Jr.|2021-01-01T00:00:00.000Z|Duane|false|true|true|true|75|1630613|4|duane_washington_jr|Guard|Ohio State|0|duane-washington-jr|1610612754|2021-01-01T00:00:00.000Z|197
true|1999-11-07T06:00:00.000Z|Canada|46|2|2021-01-01T00:00:00.000Z|Banton|2021-01-01T00:00:00.000Z|Dalano|false|true|true|true|79|1630625|45|dalano_banton|Forward|Nebraska|0|dalano-banton|1610612761|2021-01-01T00:00:00.000Z|204
true|1998-04-12T05:00:00.000Z|USA||||Alvarado|2021-01-01T00:00:00.000Z|Jose|false|true|true|true|72|1630631|15|jose_alvarado|Guard|Georgia Tech|0|jose-alvarado|1610612740|2021-01-01T00:00:00.000Z|179
true|1999-09-23T05:00:00.000Z|USA||||Taylor|2021-01-01T00:00:00.000Z|Terry|false|true|true|true|77|1630678|32|terry_taylor|Forward|Austin Peay|0|terry-taylor|1610612754|2021-01-01T00:00:00.000Z|230
true|1994-09-12T05:00:00.000Z|USA||||Wainright|2021-01-01T00:00:00.000Z|Ish|false|false|true|true|77|1630688|12|ish_wainwright|Forward|Baylor|0|ish-wainright|1610612756|2021-01-01T00:00:00.000Z|250
true|1997-12-24T06:00:00.000Z|USA||||Pickett|2021-01-01T00:00:00.000Z|Jamorko|false|true|true|true|81|1630691|24|jamorko_pickett|Forward|Georgetown|0|jamorko-pickett|1610612765|2021-01-01T00:00:00.000Z|206
